"","iso2c","year","country","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally","LV2012.Fiscal","Keefer2007.Fiscal","Honohan2003.Fiscal","HonohanCrisisOngoing","ongoingLV","polity2"
"6679","PA",1945,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"6680","PA",1946,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"6681","PA",1947,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"6682","PA",1948,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"6683","PA",1949,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6684","PA",1950,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6685","PA",1951,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6686","PA",1952,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6687","PA",1953,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6688","PA",1954,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"6689","PA",1955,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6690","PA",1956,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6691","PA",1957,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6692","PA",1958,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6693","PA",1959,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6694","PA",1960,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6695","PA",1961,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6696","PA",1962,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6697","PA",1963,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6698","PA",1964,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6699","PA",1965,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6700","PA",1966,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6701","PA",1967,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,4
"6702","PA",1968,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6703","PA",1969,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6704","PA",1970,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6705","PA",1971,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6706","PA",1972,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6707","PA",1973,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6708","PA",1974,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6709","PA",1975,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6710","PA",1976,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6711","PA",1977,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"6712","PA",1978,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"6713","PA",1979,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"6714","PA",1980,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"6715","PA",1981,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"6716","PA",1982,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"6717","PA",1983,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-5
"6718","PA",1984,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-6
"6719","PA",1985,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-6
"6720","PA",1986,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-6
"6721","PA",1987,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-8
"6722","PA",1988,"Panama","1","0","0",NA,"1","1","1","3",12.9,NA,NA,0,0,-8
"6723","PA",1989,"Panama","1","0","0",NA,"1","1","1","3",NA,NA,NA,NA,NA,8
"6724","PA",1990,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,8
"6725","PA",1991,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,8
"6726","PA",1992,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,8
"6727","PA",1993,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,8
"6728","PA",1994,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,9
"6729","PA",1995,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,9
"6730","PA",1996,"Panama","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,9
"6731","PA",1997,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6732","PA",1998,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6733","PA",1999,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6734","PA",2000,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6735","PA",2001,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6736","PA",2002,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6737","PA",2003,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6738","PA",2004,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6739","PA",2005,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6740","PA",2006,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6741","PA",2007,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6742","PA",2008,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6743","PA",2009,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6744","PA",2010,"Panama","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,9
"6745","PE",1821,"Peru","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-3
"6746","PE",1822,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"6747","PE",1823,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-5
"6748","PE",1824,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-3
"6749","PE",1825,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6750","PE",1826,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,1
"6751","PE",1827,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,3
"6752","PE",1828,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6753","PE",1829,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6754","PE",1830,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6755","PE",1831,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6756","PE",1832,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6757","PE",1833,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6758","PE",1834,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,5
"6759","PE",1835,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6760","PE",1836,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6761","PE",1837,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6762","PE",1838,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6763","PE",1839,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6764","PE",1840,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6765","PE",1841,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6766","PE",1842,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6767","PE",1843,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6768","PE",1844,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6769","PE",1845,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6770","PE",1846,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6771","PE",1847,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6772","PE",1848,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6773","PE",1849,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6774","PE",1850,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6775","PE",1851,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6776","PE",1852,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6777","PE",1853,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6778","PE",1854,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6779","PE",1855,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6780","PE",1856,"Peru","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-1
"6781","PE",1857,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6782","PE",1858,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6783","PE",1859,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6784","PE",1860,"Peru","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-1
"6785","PE",1861,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6786","PE",1862,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6787","PE",1863,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6788","PE",1864,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6789","PE",1865,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6790","PE",1866,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6791","PE",1867,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6792","PE",1868,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6793","PE",1869,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6794","PE",1870,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6795","PE",1871,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-1
"6796","PE",1872,"Peru","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-1
"6797","PE",1873,"Peru","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-1
"6798","PE",1874,"Peru","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-1
"6799","PE",1875,"Peru","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-1
"6800","PE",1876,"Peru","1","0","0","0","0","1","1","2",NA,NA,NA,NA,NA,-1
"6801","PE",1877,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6802","PE",1878,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-1
"6803","PE",1879,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6804","PE",1880,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6805","PE",1881,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,NA
"6806","PE",1882,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,NA
"6807","PE",1883,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6808","PE",1884,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6809","PE",1885,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-3
"6810","PE",1886,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6811","PE",1887,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6812","PE",1888,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6813","PE",1889,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6814","PE",1890,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6815","PE",1891,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6816","PE",1892,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6817","PE",1893,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6818","PE",1894,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6819","PE",1895,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6820","PE",1896,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6821","PE",1897,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6822","PE",1898,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6823","PE",1899,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6824","PE",1900,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6825","PE",1901,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6826","PE",1902,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6827","PE",1903,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6828","PE",1904,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6829","PE",1905,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6830","PE",1906,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6831","PE",1907,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6832","PE",1908,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6833","PE",1909,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6834","PE",1910,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6835","PE",1911,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6836","PE",1912,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6837","PE",1913,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6838","PE",1914,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6839","PE",1915,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6840","PE",1916,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6841","PE",1917,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6842","PE",1918,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6843","PE",1919,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"6844","PE",1920,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6845","PE",1921,"Peru","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-9
"6846","PE",1922,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6847","PE",1923,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6848","PE",1924,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6849","PE",1925,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6850","PE",1926,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6851","PE",1927,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6852","PE",1928,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6853","PE",1929,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"6854","PE",1930,"Peru","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,-6
"6855","PE",1931,"Peru","1","0","0","1","1","1","0","3",NA,NA,NA,NA,NA,-3
"6856","PE",1932,"Peru","1","1","0","1","1","1","0","4",NA,NA,NA,NA,NA,0
"6857","PE",1933,"Peru","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,2
"6858","PE",1934,"Peru","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,2
"6859","PE",1935,"Peru","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,2
"6860","PE",1936,"Peru","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,2
"6861","PE",1937,"Peru","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,2
"6862","PE",1938,"Peru","1","1","0","0","1","1","0","3",NA,NA,NA,NA,NA,2
"6863","PE",1939,"Peru","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,2
"6864","PE",1940,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6865","PE",1941,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6866","PE",1942,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6867","PE",1943,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6868","PE",1944,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6869","PE",1945,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,2
"6870","PE",1946,"Peru","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,2
"6871","PE",1947,"Peru","1","0","1","1","0","1","0","3",NA,NA,NA,NA,NA,2
"6872","PE",1948,"Peru","1","0","1","1","0","1","0","3",NA,NA,NA,NA,NA,-6
"6873","PE",1949,"Peru","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,-6
"6874","PE",1950,"Peru","1","1","0","1","0","1","0","3",NA,NA,NA,NA,NA,-2
"6875","PE",1951,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-2
"6876","PE",1952,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-2
"6877","PE",1953,"Peru","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,-2
"6878","PE",1954,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-2
"6879","PE",1955,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-2
"6880","PE",1956,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6881","PE",1957,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6882","PE",1958,"Peru","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,5
"6883","PE",1959,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6884","PE",1960,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6885","PE",1961,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6886","PE",1962,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-6
"6887","PE",1963,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6888","PE",1964,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6889","PE",1965,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6890","PE",1966,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6891","PE",1967,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6892","PE",1968,"Peru","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,-7
"6893","PE",1969,"Peru","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,-7
"6894","PE",1970,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"6895","PE",1971,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"6896","PE",1972,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"6897","PE",1973,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"6898","PE",1974,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"6899","PE",1975,"Peru","1","0","1","1","0","0","0","2",NA,NA,NA,NA,NA,-7
"6900","PE",1976,"Peru","1","1","1","1","0","1","0","4",NA,NA,NA,NA,NA,-7
"6901","PE",1977,"Peru","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,-7
"6902","PE",1978,"Peru","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,-2
"6903","PE",1979,"Peru","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,3
"6904","PE",1980,"Peru","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,7
"6905","PE",1981,"Peru","1","1","1","1","0","0","0","3",NA,NA,NA,NA,NA,7
"6906","PE",1982,"Peru","1","1","1","1","0","0","0","3",NA,NA,NA,NA,NA,7
"6907","PE",1983,"Peru","1","1","1","0","0","0","1","3",NA,NA,NA,0,0,7
"6908","PE",1984,"Peru","1","1","1","0","0","1","1","4",NA,NA,NA,NA,NA,7
"6909","PE",1985,"Peru","1","2","1","0","1","1","1","6",NA,NA,NA,NA,NA,7
"6910","PE",1986,"Peru","1","0","1","0","1","1","1","4",NA,NA,NA,NA,NA,7
"6911","PE",1987,"Peru","1","1","1","1","1","1","1","6",NA,NA,NA,NA,NA,7
"6912","PE",1988,"Peru","1","1","1","1","0","1","1","5",NA,NA,NA,NA,NA,7
"6913","PE",1989,"Peru","1","1","1","0","0","1","1","4",NA,NA,NA,NA,NA,7
"6914","PE",1990,"Peru","1","1","1","1","0","1","1","5",NA,NA,NA,NA,NA,8
"6915","PE",1991,"Peru","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,8
"6916","PE",1992,"Peru","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,-3
"6917","PE",1993,"Peru","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,1
"6918","PE",1994,"Peru","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,1
"6919","PE",1995,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,1
"6920","PE",1996,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,1
"6921","PE",1997,"Peru","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,1
"6922","PE",1998,"Peru","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,1
"6923","PE",1999,"Peru","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,1
"6924","PE",2000,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6925","PE",2001,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,9
"6926","PE",2002,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6927","PE",2003,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6928","PE",2004,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6929","PE",2005,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6930","PE",2006,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6931","PE",2007,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6932","PE",2008,"Peru","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,9
"6933","PE",2009,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6934","PE",2010,"Peru","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,9
"6935","PH",1946,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6936","PH",1947,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6937","PH",1948,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6938","PH",1949,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6939","PH",1950,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6940","PH",1951,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6941","PH",1952,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6942","PH",1953,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6943","PH",1954,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6944","PH",1955,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6945","PH",1956,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6946","PH",1957,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6947","PH",1958,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6948","PH",1959,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6949","PH",1960,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6950","PH",1961,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6951","PH",1962,"Philippines","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,5
"6952","PH",1963,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6953","PH",1964,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6954","PH",1965,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,5
"6955","PH",1966,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6956","PH",1967,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6957","PH",1968,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,5
"6958","PH",1969,"Philippines","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,2
"6959","PH",1970,"Philippines","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,2
"6960","PH",1971,"Philippines","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,2
