"iso2c","country","year","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally"
"CH","Switzerland",1881,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1882,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1883,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1884,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1885,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1886,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1887,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1888,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1889,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1890,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1891,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1892,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1893,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1894,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1895,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1896,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1897,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1898,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1899,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1900,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1901,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1902,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1903,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1904,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1905,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1906,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1907,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1908,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1909,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1910,"1","0","0","0","0","0","1","1"
"CH","Switzerland",1911,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1912,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1913,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1914,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1915,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1916,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1917,"1","0","1","0","0","0","0","1"
"CH","Switzerland",1918,"1","0","1","0","0","0","0","1"
"CH","Switzerland",1919,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1920,"1","1","0","0","0","0","0","1"
"CH","Switzerland",1921,"1","0","0","0","0","0","1","1"
"CH","Switzerland",1922,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1923,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1924,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1925,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1926,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1927,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1928,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1929,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1930,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1931,"1","0","0","0","0","0","1","1"
"CH","Switzerland",1932,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1933,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1934,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1935,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1936,"1","1","0","0","0","0","0","1"
"CH","Switzerland",1937,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1938,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1939,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1940,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1941,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1942,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1943,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1944,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1945,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1946,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1947,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1948,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1949,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1950,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1951,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1952,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1953,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1954,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1955,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1956,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1957,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1958,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1959,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1960,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1961,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1962,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1963,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1964,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1965,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1966,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1967,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1968,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1969,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1970,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1971,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1972,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1973,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1974,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1975,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1976,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1977,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1978,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1979,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1980,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1981,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1982,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1983,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1984,"1","1","0","0","0","0","0","1"
"CH","Switzerland",1985,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1986,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1987,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1988,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1989,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1990,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1991,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1992,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1993,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1994,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1995,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1996,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1997,"1","0","0","1","0","0","0","1"
"CH","Switzerland",1998,"1","0","0","0","0","0","0","0"
"CH","Switzerland",1999,"1","1","0","0","0","0","0","1"
"CH","Switzerland",2000,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2001,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2002,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2003,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2004,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2005,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2006,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2007,"1","0","0","0","0","0","0","0"
"CH","Switzerland",2008,"1","0","0","1","0","0","1","2"
"CH","Switzerland",2009,"1","0","0","0","0","0","1","1"
"CH","Switzerland",2010,"1","0","0","0","0","0","0","0"
"CI","Cote D'Ivoire",1801,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1802,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1803,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1804,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1805,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1806,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1807,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1808,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1809,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1810,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1811,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1812,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1813,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1814,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1815,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1816,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1817,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1818,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1819,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1820,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1821,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1822,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1823,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1824,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1825,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1826,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1827,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1828,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1829,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1830,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1831,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1832,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1833,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1834,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1835,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1836,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1837,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1838,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1839,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1840,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1841,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1842,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1843,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1844,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1845,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1846,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1847,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1848,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1849,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1850,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1851,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1852,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1853,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1854,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1855,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1856,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1857,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1858,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1859,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1860,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1861,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1862,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1863,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1864,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1865,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1866,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1867,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1868,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1869,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1870,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1871,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1872,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1873,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1874,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1875,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1876,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1877,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1878,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1879,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1880,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1881,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1882,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1883,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1884,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1885,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1886,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1887,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1888,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1889,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1890,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1891,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1892,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1893,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1894,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1895,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1896,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1897,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1898,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1899,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1900,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1901,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1902,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1903,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1904,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1905,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1906,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1907,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1908,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1909,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1910,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1911,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1912,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1913,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1914,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1915,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1916,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1917,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1918,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1919,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1920,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1921,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1922,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1923,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1924,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1925,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1926,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1927,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1928,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1929,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1930,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1931,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1932,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1933,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1934,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1935,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1936,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1937,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1938,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1939,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1940,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1941,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1942,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1943,"0","1","0",NA,"0","0","0","1"
"CI","Cote D'Ivoire",1944,"0","1","0",NA,"0","0","0","1"
"CI","Cote D'Ivoire",1945,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1946,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1947,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1948,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1949,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1950,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1951,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1952,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1953,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1954,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1955,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1956,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1957,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1958,"0","0","1",NA,"0","0","0","1"
"CI","Cote D'Ivoire",1959,"0","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1960,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1961,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1962,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1963,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1964,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1965,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1966,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1967,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1968,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1969,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1970,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1971,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1972,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1973,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1974,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1975,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1976,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1977,"1","0","1",NA,"0","0","0","1"
"CI","Cote D'Ivoire",1978,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1979,"1","0","1",NA,"0","0","0","1"
"CI","Cote D'Ivoire",1980,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1981,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1982,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",1983,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1984,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1985,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1986,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1987,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1988,"1","0","0",NA,"0","1","1","2"
"CI","Cote D'Ivoire",1989,"1","0","0",NA,"0","1","1","2"
"CI","Cote D'Ivoire",1990,"1","0","0",NA,"0","1","1","2"
"CI","Cote D'Ivoire",1991,"1","0","0",NA,"0","1","1","2"
"CI","Cote D'Ivoire",1992,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1993,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1994,"1","1","1",NA,"0","1","0","3"
"CI","Cote D'Ivoire",1995,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1996,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1997,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1998,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",1999,"1","0","0",NA,"0","0","0","0"
"CI","Cote D'Ivoire",2000,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2001,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2002,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2003,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2004,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2005,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2006,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2007,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2008,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2009,"1","0","0",NA,"0","1","0","1"
"CI","Cote D'Ivoire",2010,"1","0","0",NA,"0","1","0","1"
"CL","Chile",1800,"0","0","0","0","0","0","0","0"
"CL","Chile",1801,"0","0","0","0","0","0","0","0"
"CL","Chile",1802,"0","0","0","0","0","0","0","0"
"CL","Chile",1803,"0","0","0","0","0","0","0","0"
"CL","Chile",1804,"0","0","0","0","0","0","0","0"
"CL","Chile",1805,"0","0","0","0","0","0","0","0"
"CL","Chile",1806,"0","0","0","0","0","0","0","0"
"CL","Chile",1807,"0","0","0","0","0","0","0","0"
"CL","Chile",1808,"0","0","0","0","0","0","0","0"
"CL","Chile",1809,"0","0","0","0","0","0","0","0"
"CL","Chile",1810,"0","0","0","0","0","0","0","0"
"CL","Chile",1811,"0","0","0","0","0","0","0","0"
"CL","Chile",1812,"0","0","0","0","0","0","0","0"
"CL","Chile",1813,"0","0","0","0","0","0","0","0"
"CL","Chile",1814,"0","0","0","0","0","0","0","0"
"CL","Chile",1815,"0","0","0","0","0","0","0","0"
"CL","Chile",1816,"0","0","0","0","0","0","0","0"
"CL","Chile",1817,"0","0","0","0","0","0","0","0"
"CL","Chile",1818,"1","0","0","0","0","0","0","0"
"CL","Chile",1819,"1","0","0","0","0","0","0","0"
"CL","Chile",1820,"1","0","0","0","0","0","0","0"
"CL","Chile",1821,"1","0","0","0","0","0","0","0"
"CL","Chile",1822,"1","0","0","0","0","0","0","0"
"CL","Chile",1823,"1","0","0","0","0","0","0","0"
"CL","Chile",1824,"1","0","0","0","0","0","0","0"
"CL","Chile",1825,"1","0","0","0","0","0","0","0"
"CL","Chile",1826,"1","0","0","0","0","1","0","1"
"CL","Chile",1827,"1","0","0","0","0","1","0","1"
"CL","Chile",1828,"1","0","0","0","0","1","0","1"
"CL","Chile",1829,"1","0","0","0","0","1","0","1"
"CL","Chile",1830,"1","0","0","0","0","1","0","1"
"CL","Chile",1831,"1","0","0","0","0","1","0","1"
"CL","Chile",1832,"1","0","0","0","0","1","0","1"
"CL","Chile",1833,"1","0","0","0","0","1","0","1"
"CL","Chile",1834,"1","0","0","0","0","1","0","1"
"CL","Chile",1835,"1","0","0","0","0","1","0","1"
"CL","Chile",1836,"1","0","0","0","0","1","0","1"
"CL","Chile",1837,"1","0","0","0","0","1","0","1"
"CL","Chile",1838,"1","0","0","0","0","1","0","1"
"CL","Chile",1839,"1","0","0","0","0","1","0","1"
"CL","Chile",1840,"1","0","0","0","0","1","0","1"
"CL","Chile",1841,"1","0","0","0","0","1","0","1"
"CL","Chile",1842,"1","0","0","0","0","1","0","1"
"CL","Chile",1843,"1","0","0","0","0","0","0","0"
"CL","Chile",1844,"1","0","0","0","0","0","0","0"
"CL","Chile",1845,"1","0","0","0","0","0","0","0"
"CL","Chile",1846,"1","0","0","0","0","0","0","0"
"CL","Chile",1847,"1","0","0","0","0","0","0","0"
"CL","Chile",1848,"1","0","0","0","0","0","0","0"
"CL","Chile",1849,"1","0","0","0","0","0","0","0"
"CL","Chile",1850,"1","0","0","0","0","0","0","0"
"CL","Chile",1851,"1","0","0","0","0","0","0","0"
"CL","Chile",1852,"1","0","0","0","0","0","0","0"
"CL","Chile",1853,"1","0","0","0","0","0","0","0"
"CL","Chile",1854,"1","0","0","0","0","0","0","0"
"CL","Chile",1855,"1","0","0","0","0","0","0","0"
"CL","Chile",1856,"1","0","0","0","0","0","0","0"
"CL","Chile",1857,"1","0","0","0","0","0","0","0"
"CL","Chile",1858,"1","0","0","0","0","0","0","0"
"CL","Chile",1859,"1","0","0","0","0","0","0","0"
"CL","Chile",1860,"1","0","0","0","0","0","0","0"
"CL","Chile",1861,"1","0","0","0","0","0","0","0"
"CL","Chile",1862,"1","0","0","0","0","0","0","0"
"CL","Chile",1863,"1","0","0","0","0","0","0","0"
